Frame#	Read_time	Detector_time	Extractor_time	Matcher_time	Total_time	Num_features(match)
31	0.02876	0.024997	0.0100629	0.00490999	0.0687799	24	
32	0.0321941	0.022048	0.015451	0.00233102	0.0720561	19	
33	0.0299211	0.028635	0.00950098	0.00788903	0.0759692	26	
34	0.0251789	0.0190601	0.00820589	0.00175595	0.0542219	23	
35	0.0226512	0.019562	0.00817895	0.00175786	0.05217	20	
36	0.026006	0.022542	0.0118961	0.00369787	0.0641689	17	
37	0.0284672	0.0210068	0.00864506	0.00377202	0.0619202	32	
38	0.0261281	0.024833	0.0124691	0.00341797	0.066879	25	
39	0.0307269	0.0259771	0.008255	0.00451994	0.0695181	32	
40	0.0305369	0.0247869	0.00791001	0.00212693	0.0653858	19	
41	0.022927	0.0211859	0.00802803	0.00225806	0.054425	29	
42	0.0237629	0.0241642	0.014447	0.00275493	0.0651569	30	
43	0.0293489	0.020575	0.013787	0.00313807	0.06688	25	
44	0.029629	0.0171349	0.00829291	0.00228691	0.057369	25	
45	0.0267229	0.0241551	0.012536	0.00237203	0.0658171	21	
46	0.025331	0.0242319	0.00858402	0.00251198	0.0607049	21	
47	0.035126	0.019088	0.00841808	0.00214505	0.064811	25	
48	0.0287578	0.0227001	0.00891805	0.00225401	0.0626628	32	
49	0.0251398	0.0227411	0.010967	0.00194097	0.060811	20	
50	0.0275512	0.025172	0.0115569	0.002949	0.0672832	30	
51	0.031265	0.0199888	0.0104871	0.00268817	0.064467	24	
52	0.0270188	0.023375	0.010308	0.00255513	0.0633018	29	
53	0.0284212	0.020246	0.0082128	0.00181985	0.0587201	16	
54	0.023936	0.022414	0.00819993	0.00219393	0.056782	28	
55	0.0266829	0.026736	0.00850511	0.00217986	0.064168	31	
56	0.026607	0.0218251	0.010916	0.00738502	0.066776	27	
57	0.0263951	0.0278709	0.00942111	0.00206089	0.065769	22	
58	0.028013	0.0220401	0.00894094	0.00237298	0.0614901	15	
59	0.024605	0.0207419	0.00823998	0.00222802	0.0558491	26	
60	0.024641	0.018486	0.00789595	0.00191808	0.052968	16	
61	0.025497	0.0228391	0.0139329	0.00258994	0.064918	33	
62	0.0276949	0.02126	0.012594	0.00509501	0.0666971	26	
63	0.0319421	0.0198178	0.0125482	0.002563	0.066926	30	
64	0.024174	0.0214641	0.0105181	0.00231385	0.0585082	29	
65	0.0238822	0.0182869	0.00909495	0.00258112	0.053896	32	
66	0.0255198	0.021368	0.00955606	0.00295496	0.0594659	25	
67	0.023819	0.019268	0.00816298	0.00246191	0.0537531	22	
68	0.0237329	0.019475	0.00878811	0.00263095	0.0546868	28	
69	0.028621	0.020236	0.00841117	0.00258994	0.0598991	45	
70	0.024693	0.021769	0.0081861	0.00221896	0.056906	28	
71	0.0258601	0.0198379	0.00797701	0.00218892	0.055902	28	
72	0.0240011	0.0200009	0.00830007	0.00233793	0.0546811	33	
73	0.0244741	0.0170438	0.00822902	0.0022521	0.0520411	32	
74	0.0242791	0.0219169	0.00859714	0.00236797	0.0572021	24	
75	0.0251231	0.021919	0.015265	0.00234509	0.064718	29	
76	0.030642	0.0230391	0.01436	0.00298309	0.0710912	30	
77	0.0278671	0.019423	0.00830102	0.00231385	0.057946	32	
78	0.0252099	0.0247982	0.00932193	0.00487709	0.0642579	33	
79	0.031518	0.0253482	0.00904584	0.00248098	0.0684352	39	
80	0.0244372	0.0204408	0.00986004	0.00230503	0.0570841	40	
81	0.0251949	0.017674	0.00875306	0.0022831	0.053947	39	
82	0.0248849	0.019839	0.00846696	0.00234294	0.0555758	41	
83	0.024873	0.0175028	0.00858212	0.002527	0.053535	27	
84	0.0270159	0.02	0.00853109	0.00258207	0.058188	23	
85	0.026813	0.019623	0.00880408	0.00242686	0.057703	32	
86	0.025269	0.0229168	0.0104651	0.00264001	0.0613298	30	
87	0.026855	0.018837	0.00886703	0.0026021	0.057214	32	
88	0.0254388	0.0202131	0.00831795	0.00231099	0.0563219	35	
89	0.0243521	0.0200689	0.00864816	0.00375104	0.056864	39	
90	0.025461	0.0195529	0.00892711	0.0023911	0.0563741	39	
91	0.02437	0.018837	0.0087502	0.00235105	0.054348	43	
92	0.0268209	0.0190132	0.00826597	0.00234103	0.0564809	28	
93	0.0254302	0.0194678	0.00828505	0.00257802	0.0558031	33	
94	0.0259259	0.018018	0.00839591	0.00229287	0.0546739	21	
95	0.0256679	0.0214741	0.011024	0.00229597	0.0605021	41	
96	0.024972	0.0197861	0.00816798	0.00516415	0.058131	36	
97	0.0304489	0.0187261	0.0114799	0.0060122	0.06674	28	
98	0.0291831	0.0228939	0.011451	0.0043571	0.067929	29	
99	0.0259981	0.0207779	0.010834	0.00228596	0.0599329	30	
100	0.0291469	0.018537	0.00967908	0.00224495	0.0596449	39	
101	0.0261672	0.017478	0.00815892	0.00236607	0.0542102	39	
102	0.0241718	0.0166812	0.00815797	0.00377202	0.052819	25	
103	0.0242019	0.020447	0.00822616	0.00215292	0.055063	30	
104	0.024565	0.0178511	0.00831985	0.00205898	0.0528271	23	
105	0.0249729	0.020359	0.00793099	0.00220203	0.055521	28	
106	0.024817	0.0206518	0.0082221	0.00223303	0.0559599	28	
107	0.025562	0.018122	0.008641	0.00241208	0.05479	26	
108	0.024657	0.0186839	0.00824213	0.00203705	0.0536549	29	
109	0.0245111	0.020637	0.00790286	0.00204515	0.05513	20	
110	0.024215	0.0170269	0.00821805	0.00206709	0.0515609	17	
111	0.025784	0.021543	0.00817299	0.00212979	0.0576661	21	
112	0.026118	0.0191979	0.00789595	0.00207996	0.055326	30	
113	0.0243609	0.0189941	0.008111	0.00202799	0.05355	41	
114	0.024343	0.0192661	0.00802588	0.00224614	0.05392	31	
115	0.025049	0.021383	0.00845695	0.00229597	0.0572269	38	
116	0.0240889	0.0187311	0.00770903	0.00206089	0.0526199	21	
117	0.0256431	0.021898	0.00799584	0.00205421	0.0576291	28	
118	0.024085	0.018996	0.00799489	0.00211191	0.0532241	25	
119	0.0243921	0.017452	0.00799584	0.00201583	0.051893	23	
120	0.024354	0.021441	0.00775099	0.00203013	0.0556049	18	
121	0.024214	0.0160038	0.00763011	0.00188208	0.0497561	30	
122	0.0254211	0.017864	0.00768495	0.00191307	0.0529101	23	
123	0.024807	0.0226789	0.00757313	0.00180793	0.0568938	24	
124	0.0240698	0.0163481	0.00770593	0.00196099	0.0501139	22	
125	0.024107	0.0194292	0.00766397	0.00187898	0.0531061	23	
126	0.0248332	0.0184639	0.00775504	0.00190902	0.0529902	32	
127	0.024256	0.018954	0.00765681	0.00201988	0.0529149	26	
128	0.024051	0.016192	0.00776005	0.00195003	0.0499811	20	
129	0.0242221	0.0171659	0.00783491	0.00231123	0.0515699	21	
130	0.025944	0.0191569	0.0077219	0.0018959	0.0547478	21	
131	0.0241601	0.019418	0.00780201	0.00207806	0.0534871	21	
132	0.0243928	0.01773	0.00778294	0.00189996	0.051857	29	
133	0.024071	0.0210879	0.00768709	0.00229311	0.0551689	26	
134	0.0245731	0.0200288	0.00748515	0.00220895	0.054323	18	
135	0.0243959	0.021744	0.00761008	0.00247598	0.0562539	30	
136	0.0245988	0.0202601	0.00825	0.00229907	0.0554399	34	
137	0.0244908	0.019917	0.00824213	0.00229597	0.054976	23	
138	0.0246119	0.016727	0.00762391	0.00228381	0.051276	20	
139	0.024646	0.020288	0.00769997	0.00230813	0.054976	26	
140	0.0246148	0.017101	0.00822902	0.00225902	0.0522339	29	
141	0.0247021	0.0177069	0.008214	0.00240779	0.0530641	22	
142	0.0247049	0.0189972	0.00812387	0.00233817	0.0541961	18	
143	0.0246429	0.019486	0.00835204	0.00235701	0.0548711	21	
144	0.024421	0.0181761	0.0081389	0.00234699	0.0531149	22	
145	0.0248311	0.0213618	0.00826311	0.00244498	0.056936	32	
146	0.02438	0.0180371	0.0081749	0.00224495	0.0528669	23	
147	0.0248339	0.019599	0.00816989	0.00238204	0.055017	20	
148	0.025806	0.0212831	0.00854492	0.0025661	0.058238	24	
149	0.0255921	0.019536	0.00822687	0.00241184	0.0558021	24	
150	0.024235	0.0163858	0.00835609	0.00227904	0.051291	19	
151	0.0243499	0.0203869	0.00831008	0.00240111	0.0554829	20	
152	0.0249579	0.018605	0.00839806	0.00247097	0.054472	25	
153	0.0257668	0.02002	0.0083611	0.0024991	0.0566809	28	
154	0.024426	0.0200472	0.00813103	0.00233483	0.0549731	14	
155	0.024688	0.0216391	0.00814581	0.00235796	0.056864	21	
156	0.024416	0.018707	0.00832105	0.00242591	0.0539041	33	
157	0.02423	0.0165219	0.00815415	0.00311208	0.0520501	25	
158	0.0252659	0.0164139	0.00806093	0.00236702	0.0521419	28	
159	0.0246229	0.0219102	0.0082078	0.00238681	0.057162	23	
160	0.024488	0.0193028	0.00816798	0.00232601	0.054318	30	
161	0.0246401	0.017875	0.00849605	0.00236702	0.0534141	22	
162	0.0244179	0.0184829	0.00813913	0.00226212	0.0533359	30	
163	0.0245979	0.0197601	0.00816989	0.00243711	0.055017	24	
164	0.025799	0.01999	0.00810313	0.00235701	0.056284	29	
165	0.0244939	0.020179	0.00831795	0.00241494	0.0554421	30	
166	0.0255761	0.0173481	0.00888681	0.00261617	0.0544631	18	
167	0.0248759	0.020658	0.00845003	0.00234199	0.0563629	36	
168	0.0247221	0.0172338	0.00766301	0.00218606	0.0518351	25	
169	0.0244501	0.02057	0.00809503	0.00253606	0.0556822	25	
170	0.024332	0.0187418	0.00810003	0.00232387	0.053529	14	
171	0.024821	0.0192389	0.00816917	0.00223804	0.0544991	28	
172	0.024374	0.0202701	0.014056	0.00235391	0.0611072	24	
173	0.0242341	0.020453	0.00976896	0.00239491	0.05688	27	
174	0.0249798	0.017966	0.00801516	0.00218296	0.0531709	18	
175	0.024894	0.020237	0.00796008	0.00235295	0.055481	22	
176	0.0247579	0.01789	0.00788999	0.00217104	0.0527329	23	
177	0.0244119	0.019779	0.00798202	0.002177	0.0543759	19	
178	0.0247209	0.0187581	0.00795889	0.00217485	0.0536389	20	
179	0.0242431	0.019856	0.00792909	0.00245595	0.054513	27	
180	0.0243368	0.0180981	0.00790501	0.00215793	0.0525248	23	
181	0.0241442	0.0176499	0.00801206	0.00208902	0.051924	21	
182	0.024282	0.0189221	0.00798488	0.00219798	0.0534132	19	
183	0.0241261	0.0182009	0.00793004	0.00217199	0.0524549	28	
184	0.025342	0.0206192	0.00803995	0.00228596	0.0563121	15	
185	0.0240619	0.017005	0.00798011	0.00213003	0.051204	21	
186	0.0242679	0.0169849	0.00782514	0.00211406	0.0512159	26	
187	0.0240259	0.0207982	0.00794601	0.00231481	0.0551121	26	
188	0.0238039	0.0178821	0.00807405	0.00204492	0.0518291	22	
189	0.0240328	0.0201261	0.00783706	0.00216198	0.054183	20	
190	0.0240972	0.0152838	0.00778508	0.00216103	0.049351	23	
191	0.024019	0.021657	0.00788903	0.00207996	0.055671	26	
192	0.024024	0.0174811	0.00780797	0.00202298	0.0513592	18	
193	0.0238791	0.020704	0.00850296	0.00200796	0.0551171	16	
194	0.0247281	0.02054	0.00839901	0.00243616	0.0561221	18	
195	0.0238891	0.0194829	0.00861406	0.00213909	0.0541461	20	
196	0.0238659	0.0173151	0.00859499	0.00214386	0.0519419	12	
197	0.0240631	0.019562	0.00864291	0.00204992	0.054338	14	
198	0.023561	0.0189359	0.00919819	0.00209999	0.0538139	14	
199	0.024138	0.0196021	0.00861502	0.00208807	0.0544622	18	
200	0.0236771	0.0182078	0.00848007	0.00207615	0.052475	16	
201	0.0237939	0.020968	0.00838208	0.00213909	0.0553019	15	
202	0.0235691	0.023993	0.00888991	0.00229001	0.0587611	20	
203	0.025456	0.0208321	0.009022	0.00243282	0.057771	15	
204	0.0237019	0.0224099	0.00850105	0.00209403	0.056725	13	
205	0.0234649	0.0171771	0.00883698	0.00205207	0.051549	13	
206	0.0236762	0.0202079	0.00839901	0.00213814	0.054441	18	
207	0.0235291	0.0203979	0.00835514	0.00212097	0.0544221	9	
208	0.0236211	0.0215721	0.00852799	0.00207901	0.055819	19	
209	0.0234809	0.0174241	0.00840092	0.00207114	0.0513959	13	
210	0.0237582	0.020762	0.00838494	0.00213909	0.0550611	8	
211	0.0234621	0.019105	0.00850391	0.00204611	0.0531349	11	
212	0.02373	0.021914	0.00833106	0.00205302	0.0560441	15	
213	0.0232241	0.019207	0.00840187	0.00181103	0.05266	13	
214	0.023725	0.0207291	0.00893807	0.0018599	0.055268	17	
215	0.023221	0.0172789	0.00836301	0.00184011	0.050719	14	
216	0.023392	0.0209069	0.00843501	0.00180316	0.054553	9	
217	0.0233569	0.015975	0.00828004	0.00178599	0.0494099	8	
218	0.0235751	0.020865	0.00838709	0.00187898	0.0547249	20	
219	0.0238791	0.0178409	0.00831795	0.00200582	0.052062	15	
220	0.023694	0.01881	0.00842786	0.00197601	0.0529249	15	
221	0.0252981	0.0213549	0.0087719	0.00190091	0.0573449	17	
222	0.0235291	0.02143	0.008394	0.00182199	0.0551932	16	
223	0.023329	0.019398	0.00833106	0.0019238	0.052999	7	
224	0.023632	0.0207748	0.0104361	0.00194407	0.0568039	12	
225	0.024116	0.020102	0.00806999	0.00193405	0.0542462	11	
226	0.0238991	0.021801	0.00809598	0.00195003	0.0557652	11	
227	0.0242171	0.0190609	0.00804496	0.00191784	0.0532601	15	
228	0.023571	0.020407	0.00851703	0.00181913	0.054327	8	
229	0.0240591	0.0207269	0.00798702	0.00183415	0.0546231	16	
230	0.0250111	0.0205779	0.00792313	0.0024991	0.0560861	27	
231	0.0265992	0.0205078	0.00899911	0.001899	0.058028	16	
232	0.0292311	0.0203691	0.00803089	0.00211215	0.0597701	20	
233	0.0264199	0.023258	0.00862098	0.00181794	0.0601399	14	
234	0.0250459	0.0207191	0.00872016	0.00257301	0.0570819	18	
235	0.0246961	0.0192759	0.00883698	0.0016911	0.0545161	15	
236	0.0256391	0.0212951	0.00822377	0.00229001	0.057476	27	
237	0.0252218	0.019346	0.013788	0.00349283	0.061882	19	
238	0.0320878	0.0254791	0.00836301	0.00246906	0.0684319	30	
239	0.0275202	0.0216389	0.0148301	0.00369906	0.0678401	25	
240	0.0302081	0.029109	0.016402	0.0027051	0.0784512	27	
241	0.0393898	0.0256422	0.015728	0.00286388	0.0836561	25	
242	0.033119	0.0292499	0.00952911	0.00283098	0.0747719	28	
243	0.029222	0.0204661	0.00824285	0.00253415	0.060499	26	
244	0.0246792	0.021986	0.00906301	0.00242805	0.0581882	31	
245	0.0258629	0.026511	0.0130582	0.00325513	0.0687459	21	
246	0.034559	0.0261691	0.0160069	0.00409794	0.0808802	25	
247	0.031832	0.028156	0.010761	0.00472593	0.075516	17	
248	0.0282359	0.025418	0.0144079	0.00343108	0.0715518	36	
249	0.0255241	0.0214748	0.010052	0.00275993	0.0598531	30	
250	0.024713	0.0189171	0.00893784	0.00250483	0.0551121	36	
251	0.024941	0.0175841	0.0098269	0.00294614	0.0553701	29	
252	0.031152	0.031997	0.0143902	0.00302982	0.080611	37	
253	0.026495	0.023046	0.00966096	0.00357795	0.0628359	35	
254	0.0319161	0.0265679	0.0125759	0.0095408	0.080673	33	
255	0.036736	0.026571	0.00935507	0.0082829	0.081017	31	
256	0.0320041	0.029165	0.0110948	0.00308681	0.0754361	28	
257	0.0358078	0.0268261	0.015048	0.00347996	0.0812728	31	
258	0.0340059	0.0223601	0.00840998	0.00236392	0.0671778	28	
259	0.0253358	0.0180311	0.00845003	0.00260401	0.054462	31	
260	0.024817	0.020021	0.00832987	0.002491	0.0556998	34	
261	0.024981	0.0183041	0.00867605	0.00265503	0.0546601	31	
262	0.024621	0.0175102	0.00942302	0.00290394	0.0545001	46	
263	0.025481	0.0176399	0.00943303	0.00271916	0.055316	30	
264	0.0313721	0.0263691	0.0159869	0.00318003	0.076956	29	
265	0.0313969	0.0240521	0.0149848	0.00873685	0.0792348	29	
266	0.032516	0.0248392	0.0131199	0.00349808	0.0740292	35	
267	0.0312941	0.0181069	0.00875497	0.00261712	0.0608132	30	
268	0.0261111	0.0189259	0.00968409	0.00595498	0.0607762	26	
269	0.0258138	0.019062	0.00835705	0.002491	0.0557609	36	
270	0.0247889	0.021008	0.00861692	0.00273514	0.0572169	35	
271	0.0250349	0.0190861	0.00847983	0.00254822	0.0551889	26	
272	0.0248981	0.0209069	0.00867605	0.00265694	0.0571771	27	
273	0.0249481	0.0216689	0.00858307	0.00303888	0.0583231	42	
274	0.0261149	0.0181041	0.00859714	0.00268388	0.0555429	32	
275	0.024883	0.0165441	0.00872302	0.00264001	0.0528321	31	
276	0.024884	0.022799	0.00860214	0.00254798	0.058877	44	
277	0.024543	0.0196679	0.00853705	0.00373602	0.056525	32	
278	0.0258031	0.017386	0.00860691	0.00301695	0.054872	40	
279	0.0245681	0.0184839	0.0106552	0.00275803	0.0565112	38	
280	0.02441	0.0167661	0.00892401	0.0029099	0.0530531	36	
281	0.0247538	0.0199471	0.00850391	0.00258207	0.0558279	29	
282	0.0257599	0.0189371	0.00841904	0.00259805	0.0557539	45	
283	0.024636	0.01928	0.00826907	0.00240803	0.0546279	26	
284	0.0250342	0.017345	0.00860906	0.00274301	0.0537651	22	
285	0.0264859	0.0218759	0.00828314	0.00238299	0.059063	25	
286	0.024621	0.0209739	0.00837016	0.00234699	0.056349	22	
287	0.024621	0.0169661	0.00856304	0.00240302	0.052592	32	
288	0.024992	0.0175931	0.00851202	0.00272489	0.053864	33	
289	0.0249932	0.0154228	0.0085392	0.00266886	0.0516691	26	
290	0.025075	0.020885	0.00851512	0.00249505	0.057009	31	
291	0.024442	0.019223	0.00870609	0.00264192	0.0550561	31	
292	0.0247879	0.0199192	0.00921297	0.00368905	0.0576611	37	
293	0.0256629	0.018291	0.00853705	0.00261807	0.05515	30	
294	0.026201	0.0191791	0.011322	0.00272202	0.059468	32	
295	0.024662	0.0205438	0.0116072	0.00286698	0.059752	31	
296	0.0250049	0.018718	0.00890517	0.00277495	0.0554478	41	
297	0.0246012	0.0206509	0.00893807	0.00269699	0.056931	36	
298	0.024893	0.019464	0.00844407	0.00251007	0.0553532	31	
299	0.0246689	0.019552	0.00885201	0.00262618	0.0557411	31	
300	0.0272639	0.0217559	0.00859809	0.00269008	0.0603499	32	
301	0.0263021	0.0367169	0.00937104	0.00482488	0.0775559	30	
302	0.0380449	0.0237141	0.00873208	0.00249195	0.0730379	41	
303	0.032486	0.028224	0.010263	0.00244498	0.0734611	25	
304	0.0313849	0.0308919	0.00982904	0.00236011	0.074507	28	
305	0.027271	0.0191169	0.00865412	0.00244403	0.0575531	42	
306	0.0251641	0.022001	0.00913787	0.00244093	0.0587831	34	
307	0.024106	0.0215659	0.00784802	0.00209403	0.0556471	26	
308	0.024148	0.0156131	0.00833011	0.00208092	0.0502081	22	
309	0.0244749	0.0185571	0.00792789	0.00215912	0.053154	34	
310	0.023689	0.019654	0.00895	0.00217795	0.054507	21	
311	0.0242209	0.0182512	0.00802994	0.00204706	0.0525839	28	
312	0.0350361	0.0233989	0.014724	0.00680304	0.080189	35	
313	0.0300519	0.0215881	0.021107	0.00997019	0.082777	22	
314	0.032521	0.0293601	0.0109658	0.00666499	0.079566	20	
315	0.0242701	0.021174	0.0101671	0.00247407	0.05813	35	
316	0.024821	0.0202339	0.00947905	0.00224018	0.0568099	41	
317	0.024529	0.0225041	0.00905585	0.00265288	0.0588379	24	
318	0.026711	0.018451	0.00836682	0.0022738	0.0558398	30	
319	0.025557	0.0211029	0.00813389	0.00203013	0.05686	35	
320	0.023587	0.016495	0.00798297	0.00206113	0.0501609	31	
321	0.0234611	0.019465	0.00801015	0.00204802	0.05302	27	
322	0.0236509	0.016592	0.0080471	0.002038	0.050364	30	
323	0.0235238	0.0182481	0.00818491	0.00190997	0.0518999	22	
324	0.0235279	0.0182981	0.00785685	0.0020721	0.0517879	24	
325	0.023298	0.0191321	0.00782704	0.0020268	0.05234	23	
326	0.02335	0.0166681	0.00775909	0.00193787	0.049746	25	
327	0.0228622	0.018626	0.0079329	0.00201201	0.051465	25	
328	0.02315	0.0161021	0.00811696	0.0019331	0.0493331	22	
329	0.022872	0.0208628	0.00776601	0.00206399	0.0536139	24	
330	0.0228379	0.016315	0.00780201	0.00199485	0.0489819	27	
331	0.022999	0.018692	0.00790811	0.00201607	0.0516472	25	
332	0.0227299	0.0199621	0.00855398	0.00220609	0.053484	24	
333	0.023108	0.0205059	0.00801587	0.00209212	0.0537529	19	
334	0.0232041	0.017216	0.00732803	0.00194407	0.0497222	27	
335	0.022579	0.021044	0.00799513	0.00201797	0.0536661	27	
336	0.023757	0.0203168	0.00739217	0.00214005	0.0536349	25	
337	0.0233929	0.0210669	0.00726414	0.00198603	0.0537379	28	
338	0.025629	0.017276	0.0079639	0.00208712	0.0529821	22	
339	0.0228391	0.020577	0.00859904	0.00171995	0.0537579	19	
340	0.02335	0.0158842	0.00762105	0.00195289	0.0488381	29	
341	0.02248	0.0208888	0.00769711	0.00181198	0.0529029	33	
342	0.0231941	0.0183511	0.00748301	0.00183702	0.0508881	23	
343	0.022418	0.0189519	0.00804996	0.00178385	0.051229	24	
344	0.0228622	0.0221128	0.00824809	0.001688	0.0549321	17	
345	0.0239179	0.0193722	0.00760293	0.00171208	0.0526261	18	
346	0.0223751	0.020128	0.008255	0.00174403	0.0525241	22	
347	0.0228231	0.019928	0.00768805	0.00173497	0.052197	27	
348	0.022279	0.0212948	0.00769711	0.00223398	0.0535269	24	
349	0.0224218	0.0147932	0.00793886	0.00172019	0.0468929	19	
350	0.0222142	0.0178399	0.00811696	0.00174022	0.0499282	16	
351	0.0228369	0.0184071	0.00828791	0.00161195	0.0511611	11	
352	0.022012	0.017287	0.00798893	0.00162411	0.048933	27	
353	0.0229659	0.018141	0.00811696	0.00169301	0.05094	18	
354	0.0221779	0.0199242	0.00826693	0.00170398	0.052093	19	
355	0.02247	0.019156	0.00820994	0.0017662	0.0516219	31	
356	0.0228069	0.019309	0.008003	0.00164604	0.051784	22	
357	0.0220339	0.0152581	0.00814104	0.00168109	0.047137	21	
358	0.021899	0.0202	0.00840688	0.00178123	0.0523129	31	
359	0.02229	0.0185239	0.00793314	0.00172186	0.050487	18	
360	0.0220702	0.019567	0.00809383	0.0017612	0.051511	22	
361	0.0222809	0.019418	0.00847197	0.00165892	0.0518479	18	
362	0.022049	0.0196519	0.00775003	0.00174022	0.0512149	23	
363	0.022331	0.0172479	0.00797606	0.00162792	0.049202	20	
364	0.022079	0.021266	0.00791502	0.00174499	0.0530231	24	
365	0.022347	0.014688	0.00797081	0.00162697	0.0466509	22	
366	0.022666	0.02003	0.00794911	0.00170588	0.052371	22	
367	0.0225871	0.017175	0.010119	0.00188613	0.051789	22	
368	0.0223641	0.0196738	0.00840712	0.00177097	0.0522451	15	
369	0.022192	0.0146129	0.00786304	0.00169206	0.046376	18	
370	0.0221109	0.018714	0.00779414	0.00179291	0.050427	16	
371	0.0224669	0.015938	0.00794911	0.0017159	0.0480878	15	
372	0.022285	0.017514	0.008003	0.001724	0.049547	19	
373	0.0228279	0.018486	0.00784993	0.00162482	0.050807	20	
374	0.0224521	0.0168099	0.00769687	0.00158381	0.048559	19	
375	0.0246768	0.019294	0.00823617	0.00180602	0.0540369	20	
376	0.0221391	0.0191071	0.00849986	0.00170112	0.05147	15	
377	0.02227	0.0172391	0.00843287	0.00178313	0.0497479	32	
378	0.0225899	0.0199151	0.00801587	0.00165009	0.0521901	19	
379	0.022388	0.0199239	0.00817323	0.0016799	0.052187	20	
380	0.0241141	0.020185	0.00775194	0.00186014	0.0539351	25	
381	0.022296	0.0169342	0.00747299	0.00173092	0.0484591	30	
382	0.0233071	0.016279	0.00767589	0.00178003	0.0490689	31	
383	0.0224271	0.0187039	0.00786901	0.00178099	0.0508029	23	
384	0.022929	0.0182261	0.00756598	0.00174403	0.0504861	18	
385	0.022197	0.0202591	0.00766993	0.00192094	0.0520711	29	
386	0.0228112	0.0183918	0.00718904	0.00187802	0.0502961	22	
387	0.0224731	0.0199049	0.007864	0.00210094	0.052372	36	
388	0.0228369	0.0176921	0.00776291	0.00190687	0.050226	27	
389	0.0223999	0.0210922	0.00774288	0.00188804	0.0531499	35	
390	0.022975	0.0182681	0.00781488	0.00209808	0.0511861	36	
391	0.0216019	0.0194221	0.00840998	0.00213194	0.0516	45	
392	0.0230329	0.0150881	0.00749493	0.00221419	0.047864	35	
393	0.0225959	0.017982	0.00821209	0.00206804	0.0508919	34	
394	0.0242651	0.0177879	0.00764513	0.00216198	0.0519021	47	
395	0.0238059	0.0195951	0.00808406	0.00220394	0.0537241	39	
396	0.022768	0.0177588	0.00753498	0.00219584	0.0502949	48	
397	0.0223579	0.0201879	0.00845122	0.00221586	0.0532529	51	
398	0.0228851	0.017334	0.00744104	0.00219393	0.0499182	54	
399	0.0224762	0.0193548	0.00792813	0.00220895	0.0520051	52	
400	0.022913	0.016331	0.00837111	0.00227904	0.0499341	64	
401	0.0228019	0.018749	0.00781298	0.00213313	0.0515358	56	
402	0.023082	0.0179219	0.00903916	0.00217199	0.052253	64	
403	0.0225339	0.0203929	0.00813699	0.00211287	0.0532138	69	
404	0.0229309	0.0197482	0.00760078	0.0021739	0.0524929	65	
405	0.022553	0.0189421	0.00923705	0.00244904	0.053225	67	
406	0.0235109	0.016155	0.00855803	0.00209093	0.050355	60	
407	0.0228071	0.0204401	0.00809479	0.00211287	0.053493	49	
408	0.0228162	0.0193758	0.00788903	0.00209403	0.0522101	51	
409	0.0227609	0.0181201	0.00812697	0.002249	0.0512979	67	
410	0.022644	0.0149419	0.00819707	0.0023849	0.0482109	78	
411	0.0227051	0.0198319	0.00816607	0.00235891	0.0531039	67	
412	0.0233831	0.0162721	0.00808978	0.0021019	0.049886	67	
