Frame#	Read_time	Detector_time	Extractor_time	Matcher_time	Total_time
122	0.0283401	0.025775	0.023705	0.055613	0.133848	
123	0.0283771	0.0284371	0.0234609	0.0553808	0.13617	
124	0.027983	0.021106	0.025512	0.0601389	0.135315	
125	0.0298209	0.0239429	0.024493	0.0610752	0.139846	
126	0.0260701	0.024025	0.0270791	0.064441	0.14224	
127	0.024919	0.025553	0.0250649	0.0621519	0.138233	
128	0.026545	0.0231731	0.0256538	0.063771	0.139671	
129	0.0261889	0.0245931	0.0259969	0.0654101	0.142771	
130	0.0247309	0.025985	0.0276082	0.063566	0.142536	
131	0.0283339	0.026278	0.0256581	0.063894	0.144719	
132	0.02651	0.0243378	0.0256681	0.065181	0.14223	
133	0.026037	0.0215969	0.025157	0.062402	0.135715	
134	0.0266869	0.0218949	0.024369	0.061353	0.134822	
135	0.0262599	0.0267761	0.026206	0.0653989	0.145191	
136	0.0261528	0.0257511	0.0268979	0.066674	0.146038	
137	0.025799	0.0252321	0.0258968	0.066138	0.143733	
138	0.0264559	0.0231609	0.0263381	0.0654352	0.141942	
139	0.0274479	0.024668	0.0290031	0.0698369	0.151548	
140	0.0253549	0.0246532	0.0273118	0.069957	0.147912	
141	0.0280931	0.0263691	0.0266619	0.0681231	0.149838	
142	0.0285258	0.0221121	0.0266099	0.0683842	0.146245	
143	0.0257111	0.022603	0.027431	0.0701149	0.1465	
144	0.0284801	0.029032	0.027447	0.069186	0.154922	
145	0.0332091	0.024282	0.027688	0.070395	0.156158	
146	0.026511	0.0225191	0.0269151	0.0677071	0.144322	
147	0.025152	0.026366	0.0279698	0.0686529	0.148879	
148	0.0256879	0.023	0.0270491	0.070508	0.147043	
149	0.0270491	0.0244441	0.0285199	0.071485	0.152179	
150	0.0266321	0.024966	0.026876	0.0697212	0.14887	
151	0.0266781	0.024029	0.0287619	0.0695801	0.149765	
152	0.0385621	0.027055	0.0278149	0.0698681	0.164084	
153	0.033756	0.0243518	0.026927	0.069535	0.15529	
154	0.0257061	0.025228	0.027308	0.0688391	0.147654	
155	0.0268731	0.0245638	0.0265191	0.067549	0.146065	
156	0.025717	0.0256619	0.027967	0.070231	0.15016	
157	0.0255289	0.022387	0.0269079	0.0687659	0.14416	
158	0.025533	0.0263059	0.0275631	0.068686	0.148659	
159	0.0255551	0.027262	0.0267079	0.0668678	0.146955	
