Frame#	Read_time	Detector_time	Extractor_time	Matcher_time	Total_time
1	0.00831008	0.00277591	0.013392	0.00702596	0.031543	
2	0.0094161	0.00291109	0.0141408	0.0070982	0.0336041	
3	0.00923014	0.00271988	0.0121791	0.00550604	0.0296659	
4	0.00903511	0.00292492	0.0120461	0.00603294	0.030071	
5	0.0092299	0.00273991	0.0122142	0.00608802	0.0303049	
6	0.00912189	0.00281119	0.012213	0.00612998	0.030309	
7	0.009202	0.00274706	0.0116298	0.00584912	0.02946	
8	0.00918412	0.00277686	0.0121241	0.00609899	0.0302181	
9	0.00894499	0.00281692	0.00933003	0.00505209	0.0261841	
10	0.00894117	0.00263596	0.00812292	0.00362396	0.023344	
11	0.0103252	0.00342298	0.0105748	0.004915	0.0292661	
12	0.0103209	0.00305104	0.010536	0.00492215	0.0288579	
13	0.00953293	0.00308013	0.011368	0.00454187	0.028549	
14	0.00901413	0.002985	0.0110588	0.00479507	0.027879	
15	0.00885797	0.00271201	0.01071	0.00466394	0.0269699	
16	0.0092411	0.00271797	0.010494	0.00473404	0.0272131	
17	0.0088439	0.00273609	0.0107889	0.00493097	0.0273271	
18	0.00887299	0.00263095	0.00940895	0.00476313	0.025702	
19	0.00907898	0.0026288	0.00961113	0.00438404	0.025728	
20	0.00983095	0.00277805	0.0100601	0.00456285	0.0272639	
21	0.0107672	0.00307584	0.00969815	0.00451684	0.0280831	
22	0.009583	0.00297308	0.010855	0.00462985	0.0280659	
23	0.00893116	0.00297093	0.010391	0.00415993	0.0264771	
24	0.008919	0.00264311	0.00960088	0.00406098	0.0252461	
25	0.00875711	0.00259495	0.008883	0.00383806	0.0240951	
26	0.00890112	0.00264001	0.00872493	0.00413704	0.0244391	
27	0.00900292	0.00266218	0.0089128	0.00398707	0.024596	
28	0.0104501	0.00328588	0.00831699	0.00365806	0.0257421	
29	0.00877309	0.00329804	0.0096848	0.00391984	0.0256979	
30	0.00890708	0.00267196	0.00912189	0.00400305	0.024735	
31	0.00879216	0.00269294	0.0102079	0.00489497	0.026628	
32	0.00915217	0.00272894	0.00963497	0.00498605	0.02654	
33	0.00921106	0.00270104	0.00918388	0.00425315	0.025372	
34	0.0109999	0.00267601	0.0107141	0.00504613	0.029464	
35	0.010633	0.00342894	0.011251	0.00553513	0.0308769	
36	0.010782	0.00291896	0.011802	0.00562191	0.0311558	
37	0.010859	0.00276613	0.0111389	0.00533295	0.0301261	
38	0.010694	0.00297308	0.011483	0.00546098	0.0306501	
39	0.0108011	0.00279689	0.0130382	0.00625491	0.0329251	
40	0.00972199	0.00280809	0.0126891	0.00615096	0.031404	
41	0.00994086	0.00283313	0.0131309	0.00643396	0.0323739	
42	0.00938606	0.00297093	0.014755	0.00683618	0.0339851	
43	0.00934005	0.00280499	0.01249	0.00611591	0.0307829	
44	0.00929093	0.00283003	0.0112171	0.00559688	0.028964	
45	0.00949001	0.00279593	0.0118811	0.00624204	0.030441	
46	0.00941801	0.00292802	0.0149038	0.00712705	0.034415	
47	0.009166	0.0029881	0.0142229	0.00685596	0.0332701	
48	0.00920701	0.00296783	0.0145941	0.00693202	0.03374	
49	0.00914812	0.00274682	0.00813603	0.00341105	0.0234721	
50	0.00969195	0.00290799	0.0152769	0.00738597	0.035435	
51	0.00918508	0.00280809	0.012526	0.00587893	0.0304301	
52	0.00950885	0.00292206	0.013406	0.00634193	0.0322139	
53	0.00933719	0.00276089	0.00964212	0.00433183	0.0260961	
54	0.00953007	0.00310302	0.016731	0.0081768	0.037585	
55	0.00952411	0.00295806	0.0145469	0.00660706	0.033673	
56	0.00999403	0.00331306	0.015821	0.00713491	0.0363021	
57	0.0102339	0.00277591	0.00930619	0.00432897	0.0266678	
58	0.010994	0.00357604	0.00984788	0.00469112	0.029144	
59	0.010437	0.00354695	0.0212018	0.0106032	0.0458448	
