Frame#	Read_time	Detector_time	Extractor_time	Matcher_time	Total_time	Num_features(match)
55	0.0243368	0.0218761	0.017837	0.0375581	0.101882	109	
56	0.0244081	0.020638	0.0184419	0.042419	0.10622	130	
57	0.0233471	0.0181201	0.013814	0.027638	0.0831192	116	
58	0.024471	0.0190461	0.014509	0.0291262	0.0873601	89	
59	0.024534	0.0222971	0.0254979	0.0592141	0.131999	149	
60	0.023191	0.0236511	0.021631	0.0520179	0.120867	132	
61	0.0232091	0.0212469	0.027369	0.0683601	0.140698	170	
62	0.02547	0.0236051	0.0237088	0.0601408	0.133409	184	
63	0.0235541	0.0233049	0.0277121	0.0742919	0.14946	167	
64	0.023416	0.0258741	0.0270479	0.0723691	0.149345	189	
65	0.0235701	0.022193	0.028779	0.0750589	0.150206	169	
66	0.0236919	0.021172	0.0276589	0.074667	0.147892	191	
67	0.023716	0.024904	0.0288961	0.0767591	0.15489	202	
68	0.0237629	0.0228541	0.0294819	0.075357	0.152178	211	
69	0.023541	0.0236771	0.027508	0.0748959	0.150236	200	
70	0.0242531	0.02634	0.0276048	0.0722728	0.151069	172	
71	0.02337	0.0233791	0.0270269	0.0732172	0.147602	176	
72	0.024276	0.025043	0.0282118	0.075984	0.154129	188	
73	0.0234849	0.0218821	0.027894	0.0753219	0.149205	196	
74	0.0247822	0.0251229	0.0280831	0.0754931	0.154091	210	
75	0.0238869	0.02231	0.0297599	0.079262	0.155857	174	
76	0.025573	0.027143	0.029983	0.078959	0.162301	225	
77	0.0237751	0.0245419	0.0311801	0.0809529	0.161132	219	
78	0.0239968	0.0243862	0.0289509	0.0799861	0.157971	219	
79	0.024936	0.022671	0.032162	0.0805051	0.160943	207	
80	0.0241091	0.021945	0.03093	0.0816939	0.159402	216	
81	0.02525	0.022922	0.0313411	0.0840371	0.164231	201	
82	0.023931	0.021611	0.0299039	0.0815361	0.157683	188	
83	0.0240841	0.0219359	0.0297711	0.083266	0.159755	227	
84	0.0264769	0.021785	0.028966	0.0790012	0.156876	221	
85	0.024153	0.0230551	0.0297611	0.0823371	0.160009	212	
86	0.0256519	0.0210729	0.0293272	0.083267	0.159979	179	
87	0.0240579	0.0233662	0.030376	0.0820329	0.160562	198	
88	0.0249259	0.022079	0.030062	0.0829508	0.160793	200	
89	0.0251219	0.0224521	0.030288	0.0821691	0.160713	203	
90	0.023941	0.0228498	0.031698	0.0852749	0.164523	215	
91	0.0239959	0.021945	0.0297861	0.0839369	0.160351	206	
92	0.0250821	0.0219648	0.0295811	0.083184	0.160507	223	
93	0.0239849	0.0219841	0.0288379	0.079819	0.155279	205	
94	0.0257621	0.022377	0.0316989	0.0820601	0.162564	214	
95	0.024183	0.024117	0.029964	0.0818391	0.160797	205	
96	0.0240922	0.0226839	0.0302591	0.0834689	0.161201	228	
97	0.025877	0.0236568	0.032795	0.0847042	0.168013	229	
98	0.025275	0.025058	0.03128	0.081744	0.164072	206	
99	0.0245669	0.0213521	0.0291409	0.080008	0.155724	196	
100	0.0243521	0.021368	0.029609	0.0800781	0.156055	207	
101	0.026747	0.020288	0.028446	0.079396	0.155519	209	
102	0.0253081	0.0211289	0.027972	0.073957	0.148985	202	
103	0.023998	0.0223401	0.0278199	0.0757928	0.150589	210	
104	0.0249629	0.022959	0.0282931	0.075989	0.152826	187	
105	0.0238039	0.021709	0.0285132	0.0786119	0.15328	202	
106	0.02688	0.0205081	0.0290649	0.080323	0.157438	212	
107	0.024055	0.0221479	0.028537	0.0776289	0.153057	210	
108	0.0251799	0.02231	0.027597	0.0749938	0.150698	201	
109	0.0237811	0.022161	0.027359	0.074672	0.148742	209	
110	0.025059	0.021029	0.02701	0.0727611	0.146462	203	
111	0.0238678	0.0211151	0.0275841	0.0740359	0.147246	224	
112	0.0251839	0.022414	0.026469	0.0713339	0.145986	203	
113	0.0239229	0.0223541	0.0275359	0.074012	0.148738	206	
114	0.0262229	0.0224121	0.026897	0.073483	0.149619	189	
115	0.0239148	0.0217311	0.027704	0.0740261	0.148028	227	
116	0.0253191	0.021524	0.0268888	0.0700068	0.144317	195	
117	0.02386	0.0208721	0.027987	0.076411	0.149746	197	
118	0.0256951	0.0200448	0.0271771	0.071136	0.144634	201	
119	0.023818	0.0218089	0.0267861	0.071703	0.1447	183	
120	0.025116	0.020673	0.024904	0.0619891	0.133143	157	
121	0.0235369	0.0204842	0.0221319	0.0549309	0.121502	182	
122	0.0235622	0.0206809	0.023792	0.0557129	0.12417	166	
123	0.023731	0.0220649	0.0226469	0.055284	0.124143	178	
124	0.0250859	0.0208611	0.02373	0.0601559	0.130298	167	
125	0.0237269	0.0213952	0.0239129	0.060612	0.130105	177	
126	0.0238061	0.020582	0.0248859	0.0638661	0.133612	178	
127	0.0251799	0.0221851	0.0244529	0.0615778	0.133883	171	
128	0.0237801	0.0203049	0.0247252	0.0642989	0.133587	168	
129	0.0237448	0.0204072	0.0252228	0.0652542	0.135112	207	
130	0.025229	0.0222011	0.0245049	0.0629568	0.135366	196	
131	0.0238249	0.0208299	0.0245662	0.065665	0.135357	177	
132	0.023633	0.0219049	0.0250409	0.0647829	0.135859	188	
133	0.0247569	0.0215101	0.0245409	0.0617149	0.132989	173	
134	0.0251329	0.0233171	0.024014	0.0611	0.134011	181	
135	0.0241699	0.0228219	0.0260682	0.066576	0.14014	205	
136	0.026119	0.0217199	0.025085	0.0667081	0.14013	196	
137	0.023679	0.0205679	0.02526	0.0653291	0.135314	206	
138	0.025286	0.021481	0.0261991	0.0652981	0.138755	193	
139	0.0251861	0.0217991	0.02618	0.070205	0.143949	190	
140	0.0260329	0.0215461	0.0282829	0.0698962	0.146344	174	
141	0.0238202	0.0215099	0.0254841	0.067822	0.139143	177	
142	0.0240421	0.0215418	0.0259991	0.068327	0.140424	219	
143	0.025383	0.0213919	0.026351	0.069942	0.143643	190	
144	0.0238669	0.022702	0.02741	0.0687702	0.143269	174	
145	0.0251272	0.0215669	0.0270982	0.0703099	0.144685	199	
146	0.0237601	0.020752	0.0256941	0.0675719	0.138282	182	
147	0.024745	0.0226049	0.0263131	0.0690479	0.143239	220	
148	0.023994	0.0209239	0.0259571	0.0716221	0.143068	187	
149	0.0242381	0.0225148	0.027251	0.070426	0.145067	195	
150	0.024354	0.022151	0.026161	0.069627	0.142855	174	
151	0.023886	0.022011	0.0264149	0.0695429	0.142523	195	
152	0.0249798	0.0203791	0.026125	0.0701752	0.14223	213	
153	0.0237961	0.0222991	0.0263131	0.0699279	0.142899	215	
154	0.0253339	0.0208809	0.026767	0.0693178	0.142812	211	
155	0.0239379	0.0226941	0.0256209	0.0677221	0.140471	176	
156	0.0247989	0.0205791	0.0269549	0.0719819	0.144909	209	
157	0.02371	0.0212109	0.0258451	0.0688391	0.140109	203	
158	0.0237741	0.021313	0.026402	0.0684831	0.140497	199	
159	0.0249779	0.0206361	0.025368	0.0674012	0.138877	198	
160	0.0237391	0.0209918	0.0255282	0.068074	0.138834	167	
161	0.0249572	0.021348	0.0277309	0.0687861	0.143492	190	
162	0.023819	0.0211859	0.0254691	0.0674112	0.138384	203	
163	0.0237229	0.0208752	0.0266969	0.0681939	0.140062	210	
164	0.025305	0.0207119	0.026145	0.068964	0.141633	195	
165	0.023881	0.0203359	0.027957	0.069788	0.142538	220	
166	0.0297132	0.0208578	0.0267251	0.0682421	0.146037	189	
167	0.023823	0.02104	0.0258992	0.068702	0.13997	194	
168	0.024581	0.021415	0.02566	0.066782	0.138986	197	
169	0.023876	0.020303	0.0257561	0.0694499	0.139909	212	
170	0.023824	0.0219412	0.026077	0.068166	0.140536	185	
171	0.0248711	0.02104	0.025897	0.0676529	0.139954	209	
172	0.0237532	0.021065	0.025568	0.067209	0.138087	211	
173	0.0248749	0.020673	0.0257339	0.0685639	0.14039	194	
174	0.0260639	0.021837	0.028373	0.0665822	0.143445	180	
175	0.026238	0.0205951	0.025667	0.0649118	0.137899	202	
176	0.0249641	0.0207529	0.024574	0.0617461	0.132491	175	
177	0.0237851	0.0201089	0.0239871	0.061599	0.129924	158	
178	0.024184	0.0210092	0.026752	0.0606868	0.133143	191	
179	0.0249832	0.0208778	0.024765	0.063771	0.134872	165	
180	0.0233929	0.0204041	0.0240309	0.061496	0.129775	157	
181	0.0243251	0.0207319	0.0243449	0.061096	0.131001	151	
182	0.024786	0.019922	0.0230529	0.0581992	0.126389	167	
183	0.0233872	0.0204599	0.0229051	0.058778	0.125954	138	
184	0.0242541	0.0214899	0.02249	0.056262	0.124905	162	
185	0.0245221	0.020649	0.023711	0.060133	0.129475	162	
186	0.0235341	0.0211339	0.0229621	0.0583591	0.126418	131	
187	0.0233719	0.0209341	0.023031	0.058073	0.12583	138	
188	0.0233879	0.0210721	0.0232549	0.0535691	0.121737	154	
189	0.025444	0.0210149	0.0225489	0.0549588	0.124414	137	
190	0.0232849	0.0195689	0.021939	0.0536411	0.11885	144	
191	0.0232038	0.02126	0.0220962	0.055192	0.122151	145	
192	0.0235701	0.0209169	0.022661	0.0568469	0.124401	146	
193	0.025908	0.019393	0.023644	0.054189	0.123562	154	
194	0.0241129	0.0203969	0.0211229	0.0503719	0.116375	152	
195	0.0231719	0.020112	0.0211179	0.050849	0.115632	113	
196	0.023123	0.020406	0.0209119	0.0507951	0.1156	142	
197	0.023133	0.020824	0.0210841	0.050308	0.11572	151	
198	0.0247509	0.0196741	0.0210378	0.047734	0.113538	136	
199	0.0242589	0.0207622	0.0213699	0.050359	0.117128	143	
200	0.0242531	0.0200861	0.0212488	0.0517328	0.117707	121	
201	0.0230601	0.020617	0.0196359	0.0466201	0.110283	118	
202	0.0230231	0.0191998	0.019829	0.0483091	0.11071	149	
203	0.023047	0.0204659	0.0199201	0.0500782	0.11387	137	
204	0.02299	0.021127	0.020308	0.0489719	0.113749	137	
205	0.024914	0.0206618	0.020138	0.0471311	0.113201	116	
206	0.024164	0.0198569	0.0196002	0.044812	0.108767	133	
207	0.0241189	0.0212572	0.0182929	0.042743	0.106748	132	
208	0.023211	0.020766	0.0189421	0.044178	0.107459	110	
209	0.024579	0.0204711	0.018086	0.0428181	0.106253	106	
210	0.0232208	0.0200851	0.0175831	0.0401859	0.10136	111	
211	0.022928	0.0179651	0.0173011	0.039355	0.097836	108	
212	0.02303	0.019357	0.0162671	0.036458	0.0953901	110	
213	0.0229259	0.019423	0.0167911	0.036489	0.0958989	112	
214	0.022969	0.0196509	0.0164411	0.0364499	0.0958281	109	
215	0.0223	0.0167301	0.0160029	0.0358961	0.091192	124	
216	0.024091	0.021251	0.0164101	0.0345571	0.0965571	127	
217	0.0242441	0.0207739	0.0154731	0.031075	0.0918322	108	
218	0.0250139	0.020896	0.0184581	0.0408249	0.105495	121	
219	0.0247531	0.019769	0.0169039	0.03898	0.100698	126	
220	0.0238261	0.019959	0.017977	0.0407021	0.102782	148	
221	0.0239279	0.0203581	0.0184939	0.0439901	0.10709	116	
222	0.022923	0.0198569	0.017987	0.0424101	0.103548	119	
223	0.0228989	0.0208662	0.018297	0.042752	0.105125	138	
224	0.0227799	0.0195551	0.0180168	0.040859	0.101503	111	
225	0.022963	0.021076	0.0198119	0.0487318	0.112949	135	
226	0.023067	0.021126	0.019954	0.049695	0.114205	130	
227	0.023191	0.020442	0.020731	0.049696	0.114431	141	
228	0.0231199	0.0197909	0.017333	0.0392182	0.099741	123	
229	0.023391	0.0207281	0.0188141	0.0437429	0.106992	142	
230	0.0250161	0.0215569	0.0239892	0.0585999	0.129606	155	
231	0.0247579	0.020575	0.0232389	0.0587609	0.127761	161	
232	0.023411	0.0205619	0.0239201	0.0620449	0.130394	151	
233	0.0241489	0.0205951	0.0210869	0.0505061	0.116698	151	
234	0.0249698	0.019937	0.023082	0.0566211	0.125073	169	
235	0.0232549	0.0211051	0.0168409	0.037267	0.098743	129	
236	0.023788	0.0221279	0.0251231	0.0665331	0.138054	195	
237	0.0237501	0.021018	0.0263021	0.0698628	0.141548	185	
238	0.0250831	0.0210669	0.0262041	0.0683742	0.141234	214	
239	0.02408	0.021934	0.0235209	0.0600629	0.130035	187	
240	0.0246251	0.0213239	0.023751	0.057559	0.127791	185	
241	0.0261281	0.0202971	0.0256739	0.0617938	0.13439	174	
242	0.023772	0.0205421	0.023648	0.060128	0.128534	173	
243	0.0239301	0.021704	0.0257421	0.0670981	0.138991	204	
244	0.0250959	0.021816	0.0252099	0.0643179	0.136912	192	
245	0.0238199	0.0211542	0.0226169	0.0578721	0.12588	168	
246	0.0239339	0.020607	0.0206571	0.049891	0.115448	161	
247	0.024997	0.0204899	0.021569	0.0490198	0.116452	156	
248	0.025389	0.0258689	0.0278971	0.075165	0.154928	209	
249	0.0241179	0.022913	0.027931	0.0736248	0.149563	199	
250	0.025322	0.0218379	0.027168	0.0719621	0.146876	210	
251	0.0238681	0.024498	0.0267541	0.0710468	0.146769	199	
252	0.0253301	0.0246229	0.0283821	0.076714	0.155685	231	
253	0.0241082	0.0260448	0.0301371	0.079973	0.161056	227	
254	0.0240531	0.025305	0.028358	0.0769331	0.155283	208	
255	0.0255561	0.0230939	0.0274789	0.073586	0.15032	175	
256	0.024328	0.0223041	0.0281808	0.0772479	0.152691	220	
257	0.0254581	0.0242519	0.0294919	0.0811672	0.161019	194	
258	0.0240798	0.0219591	0.028703	0.0783072	0.15376	213	
259	0.025403	0.0236778	0.0293982	0.0817609	0.160933	212	
260	0.0241492	0.0231838	0.029603	0.079052	0.156637	183	
261	0.024076	0.0253601	0.0295501	0.083935	0.163705	201	
262	0.025203	0.0259509	0.0294631	0.0795672	0.160845	221	
263	0.0246718	0.0261581	0.029969	0.082108	0.163607	207	
264	0.0236981	0.025306	0.028163	0.0774791	0.155231	180	
265	0.025296	0.0257809	0.0321751	0.0848329	0.168823	204	
266	0.024019	0.0258279	0.0297642	0.082386	0.162702	219	
267	0.0239389	0.025661	0.029372	0.080333	0.159969	215	
268	0.0249791	0.0261848	0.0285721	0.075917	0.156278	199	
269	0.0240579	0.022182	0.0277731	0.076544	0.151127	196	
270	0.0252872	0.0252628	0.0293641	0.0789449	0.159748	237	
271	0.025209	0.0239129	0.0306962	0.0797629	0.160315	232	
272	0.0252111	0.0264261	0.029834	0.081068	0.163207	206	
273	0.0238709	0.0233881	0.029875	0.082716	0.160515	201	
274	0.0239921	0.023618	0.030452	0.08478	0.16354	250	
275	0.0266638	0.0258901	0.030076	0.083127	0.166458	227	
276	0.02407	0.025692	0.030164	0.082823	0.163425	233	
277	0.0250449	0.0237701	0.0319459	0.0839181	0.165374	217	
278	0.025048	0.0224159	0.032881	0.085974	0.167025	196	
279	0.0237739	0.025722	0.03089	0.085026	0.166158	227	
280	0.0237322	0.0214648	0.029968	0.084615	0.160473	214	
281	0.0255108	0.0247922	0.0303569	0.0833251	0.16466	200	
282	0.0239079	0.0255201	0.03021	0.0818861	0.162209	244	
283	0.0239689	0.0255921	0.0295639	0.0812521	0.161238	212	
284	0.027504	0.0259891	0.0285931	0.0779631	0.161084	208	
285	0.028559	0.026773	0.0285161	0.0779951	0.162486	193	
286	0.0256112	0.0266249	0.0288961	0.076555	0.158257	208	
287	0.0239389	0.0229261	0.0290389	0.079077	0.155672	200	
288	0.025722	0.025913	0.031317	0.083415	0.167042	224	
289	0.02424	0.0244989	0.030854	0.0847509	0.16504	228	
290	0.0241148	0.0250471	0.02966	0.0823081	0.161874	219	
291	0.0262201	0.022784	0.029793	0.08515	0.164628	221	
292	0.024117	0.023963	0.0301311	0.0827379	0.161659	237	
293	0.0242221	0.0249889	0.030714	0.0860689	0.166703	208	
294	0.025728	0.025975	0.0310121	0.084209	0.16762	210	
295	0.0241649	0.02459	0.03052	0.083977	0.164003	225	
296	0.025703	0.024353	0.030246	0.084569	0.165673	228	
297	0.0255959	0.02407	0.0313439	0.0844212	0.166131	200	
298	0.024852	0.0268631	0.0311139	0.0858741	0.169424	205	
299	0.024292	0.0253789	0.030508	0.0844691	0.165417	191	
300	0.0257821	0.0267498	0.0308189	0.0850229	0.169079	210	
301	0.0242362	0.026896	0.0309949	0.08479	0.167626	214	
302	0.024245	0.0262511	0.0303259	0.0854931	0.167087	232	
303	0.0255148	0.0256991	0.0303049	0.0838251	0.166077	194	
304	0.0242822	0.0231419	0.0308921	0.0845618	0.163573	222	
305	0.0240009	0.0257952	0.0321589	0.085706	0.168384	226	
306	0.0256381	0.025677	0.03074	0.0783	0.16099	214	
307	0.025238	0.0264709	0.027653	0.07231	0.152261	175	
308	0.0240359	0.0250731	0.0275619	0.0731609	0.150383	197	
309	0.0243051	0.0254049	0.0285919	0.0749121	0.153774	208	
310	0.0242	0.0242329	0.0279601	0.073889	0.150816	198	
311	0.0255949	0.025028	0.0277681	0.073673	0.152609	214	
312	0.0238578	0.0246081	0.0265689	0.0717571	0.147324	179	
313	0.0254359	0.0254951	0.0280981	0.0736721	0.153302	203	
314	0.024039	0.0256259	0.027626	0.0736439	0.151498	185	
315	0.0251741	0.024478	0.0299239	0.0750968	0.155226	204	
316	0.0239449	0.0228641	0.027174	0.073314	0.147839	194	
317	0.024894	0.0252609	0.0271502	0.071552	0.149392	189	
318	0.0236571	0.025713	0.026921	0.0717039	0.148523	170	
319	0.0247691	0.023144	0.026783	0.0708959	0.146113	196	
320	0.0233729	0.0251431	0.025403	0.067235	0.141652	206	
321	0.0245669	0.0261021	0.0245669	0.0629201	0.138668	191	
322	0.0234399	0.022675	0.0242369	0.0583272	0.129101	184	
323	0.023267	0.023155	0.022965	0.058928	0.128741	170	
324	0.0243752	0.0222459	0.023181	0.0551331	0.125346	174	
325	0.024297	0.0249622	0.020545	0.0495069	0.119778	155	
326	0.0231969	0.0226481	0.0197039	0.0482719	0.11417	128	
327	0.022471	0.0231462	0.018995	0.0453129	0.110265	128	
328	0.0228031	0.022866	0.018194	0.042666	0.106829	140	
329	0.022733	0.0212839	0.017894	0.0407491	0.102952	133	
330	0.0226691	0.023459	0.0252891	0.041348	0.113071	160	
331	0.023561	0.022763	0.0182869	0.0412838	0.106183	115	
332	0.025676	0.0245361	0.0180089	0.0470881	0.115605	164	
333	0.024133	0.0224321	0.0177789	0.0407219	0.105433	146	
334	0.023973	0.0229778	0.0169241	0.0386541	0.102812	119	
335	0.0236771	0.0219619	0.0162671	0.0348561	0.097028	135	
336	0.023968	0.0236251	0.016609	0.035393	0.0998971	125	
337	0.0239511	0.0222759	0.016387	0.034085	0.096977	129	
338	0.024122	0.0225441	0.0158229	0.0330691	0.0958471	129	
339	0.0241311	0.0241909	0.0156281	0.030905	0.095113	119	
340	0.023742	0.0246341	0.015419	0.031028	0.0950451	118	
341	0.0235729	0.0235751	0.015238	0.030947	0.09355	137	
342	0.023932	0.020308	0.0147271	0.0298309	0.0890131	105	
343	0.025208	0.020658	0.0144229	0.0298591	0.090353	110	
344	0.022507	0.0236211	0.014292	0.0283411	0.088963	102	
345	0.022366	0.020416	0.014066	0.029108	0.0861549	99	
346	0.0221	0.018564	0.01384	0.028194	0.0830431	105	
347	0.0243571	0.0201709	0.014082	0.0275671	0.0863891	109	
348	0.023524	0.023232	0.014425	0.027323	0.0886919	103	
349	0.025598	0.0202999	0.0136712	0.0252321	0.0850651	109	
350	0.0259941	0.0206029	0.0128889	0.0238049	0.083591	82	
351	0.0225739	0.019742	0.0122812	0.02124	0.0760741	84	
352	0.0265219	0.0253282	0.0150189	0.0242112	0.0912449	112	
353	0.024014	0.0202301	0.0126119	0.022758	0.0797751	86	
354	0.0244291	0.0216198	0.0123222	0.020113	0.0786331	82	
355	0.0243771	0.0232019	0.0126529	0.0196049	0.0799661	69	
356	0.0239229	0.0209591	0.0128269	0.0210121	0.0788751	87	
357	0.0225379	0.0222461	0.0126638	0.0217068	0.079309	87	
358	0.0228271	0.020937	0.012984	0.0293801	0.0862811	79	
359	0.0236709	0.022104	0.011775	0.0195529	0.077244	85	
360	0.023344	0.0178008	0.012243	0.0194058	0.072938	76	
361	0.0244639	0.0231681	0.0121908	0.0193629	0.0793169	73	
362	0.022491	0.022285	0.012629	0.022244	0.0798249	92	
363	0.0232849	0.0206971	0.012007	0.020185	0.0763149	66	
364	0.0247769	0.0184829	0.011487	0.0182762	0.073148	83	
365	0.0244191	0.0192859	0.0122602	0.021059	0.0771651	112	
366	0.022377	0.0219989	0.0123541	0.021163	0.078037	85	
367	0.0223711	0.0204511	0.0124121	0.023077	0.07848	87	
368	0.0225079	0.020833	0.012042	0.020963	0.0764918	86	
369	0.0239549	0.022212	0.012439	0.0193732	0.0781059	82	
370	0.024251	0.018151	0.0119829	0.0198941	0.0744081	82	
371	0.0225031	0.0176568	0.0129361	0.0204711	0.073802	79	
372	0.0225539	0.020335	0.0126081	0.0228372	0.0785191	93	
373	0.0240901	0.0201252	0.0125489	0.0221231	0.0790322	98	
374	0.024071	0.02158	0.012321	0.021251	0.0793641	104	
375	0.0225439	0.018378	0.012728	0.0233519	0.0771539	107	
376	0.024523	0.0193591	0.0132568	0.0233459	0.080673	100	
377	0.022995	0.022305	0.013767	0.0243289	0.083571	111	
378	0.0244031	0.0205619	0.0127361	0.0228419	0.080693	116	
379	0.024349	0.0212128	0.0136411	0.0225961	0.0819688	108	
380	0.023823	0.0214241	0.013628	0.0249581	0.0840032	116	
381	0.0228701	0.0213399	0.0143371	0.026983	0.085716	122	
382	0.022943	0.022028	0.0141399	0.0283818	0.087692	129	
383	0.0227511	0.020823	0.013911	0.0260181	0.083688	126	
384	0.0227818	0.0222781	0.0134501	0.024302	0.082994	112	
385	0.0240071	0.022655	0.0146821	0.026727	0.088253	120	
386	0.0242782	0.022141	0.0149589	0.0278161	0.0893881	110	
387	0.0240638	0.0250201	0.0151429	0.0293632	0.093791	132	
388	0.0234249	0.020689	0.0151892	0.029588	0.089087	141	
389	0.0231359	0.0215762	0.013979	0.028028	0.0869019	139	
390	0.0229561	0.020119	0.014524	0.0276191	0.0854101	151	
391	0.022866	0.0228381	0.0154159	0.0311642	0.0924981	154	
392	0.022866	0.0194669	0.0152102	0.0310669	0.0888519	134	
393	0.0234408	0.0204701	0.01578	0.0284131	0.0883658	158	
394	0.0241969	0.0213392	0.0144699	0.0282431	0.08851	162	
395	0.024215	0.0205901	0.0155489	0.0296121	0.0901759	166	
396	0.024013	0.022614	0.0170791	0.03284	0.0967801	136	
397	0.0242951	0.0214279	0.0155091	0.03163	0.0930841	156	
398	0.0256529	0.0247011	0.0156109	0.030246	0.096417	174	
399	0.0241251	0.0235629	0.0154901	0.031106	0.0944941	137	
400	0.0232251	0.0236809	0.015903	0.031991	0.095026	164	
401	0.0230379	0.0232379	0.0158319	0.031893	0.0942369	175	
402	0.0230441	0.024189	0.0174971	0.031785	0.096736	201	
403	0.0230372	0.0234489	0.0154319	0.030077	0.0922172	170	
404	0.0235848	0.0221381	0.0157111	0.031868	0.093529	188	
405	0.022696	0.0229809	0.0164831	0.0343878	0.0967879	185	
406	0.022671	0.0236189	0.0155389	0.0330482	0.0951059	187	
407	0.0226719	0.0238299	0.0154731	0.031837	0.0940371	180	
408	0.0228419	0.023546	0.0153651	0.0329039	0.0948789	163	
409	0.0229371	0.019233	0.0165429	0.033479	0.092448	161	
410	0.0230491	0.0208039	0.0159819	0.0345972	0.094698	181	
411	0.022881	0.0219789	0.0163832	0.0361331	0.0976369	209	
412	0.0230858	0.0219049	0.0160811	0.034725	0.0960438	166	
413	0.027935	0.0177228	0.0178041	0.0326979	0.096391	175	
414	0.024122	0.02057	0.0162389	0.041873	0.103061	190	
415	0.023427	0.021131	0.0164928	0.035053	0.0963659	193	
416	0.024672	0.021908	0.0159919	0.0331061	0.0959151	165	
417	0.024235	0.022438	0.016324	0.0331261	0.0963662	172	
418	0.0241129	0.021004	0.0164011	0.035763	0.0975389	207	
419	0.0242028	0.0209012	0.0162089	0.034904	0.0964689	196	
420	0.0241649	0.0222621	0.0159428	0.0316298	0.0942268	171	
421	0.0240018	0.022037	0.017385	0.033365	0.097019	188	
422	0.024205	0.0205011	0.0165088	0.0343258	0.0957921	187	
423	0.024169	0.02211	0.016577	0.034986	0.0980928	198	
424	0.0242701	0.0239568	0.0168791	0.03758	0.102953	218	
425	0.024261	0.0219421	0.0167429	0.034395	0.097584	183	
