Frame#	Read_time	Detector_time	Extractor_time	Matcher_time	Total_time
84	0.010519	0.00592589	0.100459	0.157513	0.27478	
85	0.0115409	0.00607514	0.103561	0.16292	0.284435	
86	0.010536	0.00592518	0.103813	0.162463	0.283074	
87	0.0106571	0.006006	0.104901	0.164715	0.28662	
88	0.0105021	0.00596786	0.103428	0.162139	0.282374	
89	0.0105629	0.00596213	0.10489	0.16481	0.286572	
90	0.0108171	0.00598812	0.10546	0.169553	0.292163	
91	0.010576	0.00606298	0.10629	0.166417	0.289691	
92	0.0105369	0.00607705	0.103682	0.16271	0.283343	
93	0.0105681	0.00598788	0.102623	0.161123	0.280636	
94	0.0106618	0.00607896	0.104621	0.164765	0.286468	
95	0.0105391	0.00607991	0.106463	0.167423	0.290852	
96	0.01056	0.00598097	0.104968	0.165431	0.287283	
97	0.0106089	0.0060432	0.105301	0.164929	0.287224	
98	0.0105422	0.00590301	0.103098	0.161949	0.281834	
99	0.0107841	0.00598788	0.103132	0.162183	0.282425	
100	0.010747	0.00598907	0.102501	0.16071	0.280281	
101	0.0105491	0.00606585	0.102025	0.160837	0.27981	
102	0.0105779	0.00584912	0.0972788	0.15173	0.265787	
103	0.010627	0.00585699	0.098949	0.155616	0.271371	
104	0.01056	0.00601196	0.100489	0.158609	0.275997	
105	0.0107028	0.00654507	0.103787	0.162984	0.284359	
106	0.0108919	0.00602007	0.100648	0.158456	0.276344	
107	0.0106702	0.0060308	0.100149	0.15723	0.274443	
108	0.011276	0.00602198	0.0979638	0.15429	0.269877	
109	0.0105269	0.00587916	0.0943248	0.147592	0.258631	
110	0.0106468	0.00595498	0.0978942	0.154387	0.269204	
111	0.010602	0.00590515	0.0977478	0.153265	0.267838	
112	0.010561	0.00595307	0.0950258	0.150006	0.261856	
113	0.0108242	0.00583696	0.097337	0.153493	0.26781	
114	0.0108271	0.00591588	0.0952761	0.150252	0.262583	
115	0.010561	0.00599813	0.0998509	0.157662	0.274399	
116	0.0105631	0.00576305	0.0926218	0.145596	0.254846	
117	0.010587	0.00584483	0.098469	0.154894	0.270116	
118	0.0105321	0.00575686	0.0931041	0.146719	0.256416	
119	0.0105901	0.00581598	0.0940502	0.148463	0.259228	
120	0.0104392	0.00576305	0.0848398	0.133382	0.2347	
121	0.010355	0.00545311	0.0751798	0.118394	0.209627	
122	0.0103669	0.00544691	0.0768502	0.120928	0.213842	
123	0.010457	0.00539708	0.076787	0.120038	0.212928	
124	0.010525	0.00552297	0.0839911	0.131709	0.232021	
125	0.010468	0.00563407	0.083744	0.132069	0.23219	
126	0.010484	0.00562692	0.0864341	0.13577	0.238627	
127	0.0107191	0.00567794	0.0862732	0.135613	0.238564	
128	0.0105469	0.00575304	0.086463	0.13556	0.238604	
129	0.0104401	0.00586605	0.0872648	0.136887	0.240742	
130	0.0106049	0.00573111	0.087851	0.138397	0.242871	
131	0.010479	0.00586486	0.0873871	0.136233	0.240278	
132	0.0107381	0.00583696	0.0893021	0.140575	0.246743	
133	0.010401	0.00574708	0.0865209	0.135542	0.238492	
134	0.0104232	0.005651	0.0834918	0.131089	0.230928	
135	0.0106561	0.00576496	0.0884881	0.139477	0.244675	
136	0.0104871	0.00585198	0.0891099	0.140473	0.246213	
137	0.0108511	0.00581503	0.0892599	0.140141	0.246358	
138	0.0105021	0.00573707	0.089711	0.140239	0.246481	
139	0.0106921	0.00633097	0.0922821	0.145045	0.25465	
140	0.0106151	0.00592709	0.0937748	0.147609	0.258233	
141	0.0105391	0.00585604	0.0911899	0.143576	0.251495	
142	0.0117009	0.00604701	0.0914521	0.143971	0.253469	
143	0.010741	0.0057292	0.0929539	0.145833	0.255561	
144	0.0107431	0.00587893	0.094892	0.149063	0.260887	
145	0.010747	0.00586009	0.095315	0.149118	0.261351	
146	0.0106421	0.00609803	0.0925748	0.145884	0.255536	
147	0.0106962	0.00591087	0.0936151	0.147841	0.25837	
148	0.010788	0.00581694	0.0914741	0.144341	0.252753	
149	0.010633	0.00603795	0.0941179	0.148159	0.259256	
150	0.010577	0.00580621	0.0926158	0.145586	0.254888	
151	0.0108669	0.00591397	0.0930002	0.146005	0.25609	
152	0.0106351	0.00590992	0.0945029	0.148446	0.259803	
153	0.0109301	0.00598598	0.092957	0.146452	0.256628	
154	0.0106151	0.005831	0.091918	0.145026	0.253691	
155	0.010726	0.00595689	0.094635	0.149227	0.260854	
156	0.010633	0.00614405	0.0921099	0.145581	0.254802	
157	0.0106289	0.00580096	0.092267	0.145253	0.254251	
158	0.0106261	0.00588989	0.0918419	0.14419	0.252847	
159	0.010643	0.00598097	0.092773	0.145013	0.254712	
160	0.0108032	0.00605989	0.0916481	0.1445	0.253311	
161	0.0105882	0.00590992	0.0924289	0.145909	0.255143	
162	0.0108349	0.00598121	0.0920248	0.145251	0.254427	
163	0.011277	0.00599718	0.0942938	0.148141	0.260017	
164	0.0107119	0.00595713	0.094624	0.148314	0.259919	
165	0.010653	0.00588298	0.094846	0.149518	0.261211	
166	0.0105731	0.00589895	0.0920999	0.145211	0.254086	
167	0.0108848	0.00592303	0.0937431	0.147008	0.257865	
168	0.01052	0.00601101	0.092268	0.145937	0.255038	
169	0.0105212	0.00586891	0.090637	0.143188	0.250511	
170	0.010608	0.00587511	0.0920429	0.145297	0.254158	
171	0.0109291	0.00604701	0.091408	0.14363	0.252313	
172	0.01051	0.00588417	0.0911319	0.142772	0.250595	
173	0.0105131	0.00581694	0.0895462	0.140782	0.246951	
174	0.010731	0.00588822	0.0904298	0.142097	0.249446	
175	0.0105	0.0058682	0.0859449	0.135552	0.238147	
176	0.0103991	0.00559402	0.084523	0.132301	0.233097	
177	0.01035	0.00561905	0.083137	0.129935	0.229312	
178	0.010371	0.00571299	0.08252	0.130028	0.228902	
179	0.0105941	0.00553799	0.0832829	0.1308	0.230491	
180	0.010381	0.00560403	0.083379	0.130816	0.230451	
