Frame#	Read_time	Detector_time	Extractor_time	Matcher_time	Total_time
1	0.00834012	0.00240493	0.00549102	0.00060606	0.01686	
2	0.0091331	0.00350285	0.00648308	0.000628948	0.0197661	
3	0.00911593	0.00237799	0.00406504	0.000422955	0.015995	
4	0.0103931	0.00333381	0.00443721	0.00048399	0.018662	
5	0.009202	0.00242305	0.00405598	0.0004251	0.016119	
6	0.00992608	0.00239086	0.00415206	0.000441074	0.016923	
7	0.00907302	0.00236201	0.00387907	0.000846863	0.016171	
8	0.00958776	0.00233412	0.00399494	0.000348091	0.0162718	
9	0.00913	0.00229692	0.00365901	0.000324965	0.015419	
10	0.00944901	0.00225902	0.00299597	0.000195026	0.014904	
11	0.00921106	0.00237894	0.0040741	0.000444889	0.01612	
12	0.00931692	0.00242591	0.00398111	0.000356913	0.016088	
13	0.00894308	0.00244093	0.00447297	0.000345945	0.0162101	
14	0.00909877	0.0023942	0.00351286	0.000316143	0.015332	
15	0.00907588	0.00267601	0.004637	0.000348091	0.016747	
16	0.00920582	0.00233412	0.0039041	0.00035882	0.0158138	
17	0.0092411	0.00301981	0.00496507	0.000320911	0.017556	
18	0.00928497	0.00230885	0.00351906	0.000301123	0.0154228	
19	0.00974393	0.00272894	0.004668	0.000307083	0.017458	
20	0.00921082	0.00233412	0.00342607	0.000312805	0.0152929	
21	0.0110788	0.00248098	0.00347805	0.000307083	0.017355	
22	0.00906706	0.00231409	0.00325894	0.000286102	0.014936	
23	0.0101039	0.00236607	0.00297093	0.000236034	0.0156839	
24	0.0088439	0.00231194	0.00302505	0.00022912	0.0144169	
25	0.0102692	0.00229502	0.00308394	0.00020504	0.0158591	
26	0.00878096	0.00230098	0.00555491	0.000281096	0.0169258	
27	0.00938702	0.00228906	0.00294089	0.000216007	0.0148411	
28	0.0088172	0.00230598	0.00288582	0.00022316	0.0142391	
29	0.00971699	0.00230408	0.00311303	0.000256062	0.0153971	
30	0.00915098	0.00233006	0.00300288	0.000239134	0.0147309	
31	0.00938201	0.00234413	0.00363207	0.000336885	0.0157061	
32	0.00893998	0.00231218	0.00344396	0.000275135	0.014981	
33	0.00953794	0.00229788	0.0035162	0.000304937	0.015667	
34	0.00929093	0.00227714	0.00352979	0.000331163	0.015439	
35	0.00965619	0.00232196	0.00353885	0.000326157	0.0158532	
36	0.00907516	0.00237393	0.00433803	0.000605106	0.0164032	
37	0.00929499	0.00241804	0.00409293	0.000375986	0.0161891	
38	0.00896502	0.00241995	0.00447989	0.000481129	0.0163589	
39	0.009202	0.00254583	0.00409508	0.000426054	0.0162809	
40	0.00908208	0.00240588	0.00496411	0.00041604	0.016881	
41	0.00929189	0.00253606	0.00397396	0.000396967	0.0162108	
42	0.00929213	0.00329089	0.00496817	0.000432014	0.0179961	
43	0.00922084	0.00239611	0.00385594	0.000381947	0.0158658	
44	0.0104899	0.00328994	0.00389695	0.000390053	0.018079	
45	0.00928187	0.00239897	0.0041132	0.000437975	0.0162458	
46	0.00949192	0.00241518	0.004529	0.000488997	0.0169399	
47	0.00924206	0.00240993	0.00512218	0.000773907	0.0175591	
48	0.009691	0.002388	0.00466108	0.000442982	0.0171931	
49	0.00930786	0.00247598	0.00431013	0.000262976	0.0163629	
50	0.00963497	0.00233102	0.00497794	0.00050807	0.017467	
51	0.00960302	0.00279403	0.00543809	0.000401974	0.018249	
52	0.00939894	0.00237703	0.0044601	0.000447989	0.0166969	
53	0.0110712	0.00268793	0.00338602	0.000309944	0.0174642	
54	0.00966096	0.002424	0.00474215	0.000654936	0.017508	
55	0.010087	0.00244999	0.004318	0.000463009	0.0173321	
56	0.00976896	0.00244784	0.00525904	0.000478983	0.0179698	
57	0.00972295	0.00233793	0.00307608	0.000251055	0.0153968	
58	0.00994897	0.00266409	0.00393105	0.000288963	0.0168412	
59	0.0104549	0.00245714	0.0048728	0.000554085	0.0183549	
60	0.0119939	0.00267601	0.00442505	0.00046587	0.0195739	
61	0.0100551	0.00242591	0.0058651	0.0007658	0.019129	
62	0.0100601	0.00241399	0.00478005	0.000495911	0.017765	
63	0.010262	0.00311494	0.00676394	0.000638962	0.020792	
64	0.011162	0.00241089	0.00571203	0.000627041	0.0199308	
65	0.0107121	0.00249386	0.00543714	0.000633955	0.0192952	
66	0.010474	0.00281906	0.00643992	0.000665903	0.0204201	
67	0.0101681	0.00246	0.00564694	0.000652075	0.0189471	
